state,district,internet_5,mobile_5,gender_5,internet_use_m_5,mobile_own_m_5,internet_use_f_5,mobile_own_f_5,dd_internet_use_5,dd_mobile_own_5,State_Code,DistrictCode,in_labour_force,Employed,Unemployed,Employed_self,Employed_ownacc,Employed_ownent,Employed_help,Employed_Salaried,Employed_wages,Employed_casual,men_mobile_own_4,men_mobile_financial_4,men_mobile_own2_4,men_mobile_financial2_4,n_obs_men_4,women_mobile_own_4,n_obs_women_4,digital_gap_ownership_4,male_mean_age,male_mean_education,male_pct_no_education,male_pct_primary_education,male_pct_secondary_education,male_pct_higher_education,male_literacy_rate,male_urban_share,male_pct_sc,male_pct_st,male_pct_obc,male_pct_general,male_pct_hindu,male_pct_muslim,male_pct_christian,male_pct_other_religion,male_mean_wealth_index,male_pct_wealth_q1,male_pct_wealth_q2,male_pct_wealth_q3,male_pct_wealth_q4,male_pct_wealth_q5,male_mean_hh_size,male_pct_married,male_pct_in_union,male_pct_has_mobile,male_pct_uses_mobile_finance,male_pct_has_bank_account,male_pct_uses_internet,male_mean_digital_access,male_pct_reads_newspaper,male_pct_listens_radio,male_pct_watches_tv,male_pct_heard_fp_radio,male_pct_heard_fp_tv,male_pct_heard_fp_newspaper,male_pct_currently_working,male_pct_worked_last_12m,n_men,female_mean_age,mean_husband_age,female_mean_education,mean_husband_education,female_pct_no_education,female_pct_primary_education,female_pct_secondary_education,female_pct_higher_education,female_literacy_rate,female_urban_share,female_pct_sc,female_pct_st,female_pct_obc,female_pct_general,female_pct_hindu,female_pct_muslim,female_pct_christian,female_pct_other_religion,female_mean_wealth_index,female_pct_wealth_q1,female_pct_wealth_q2,female_pct_wealth_q3,female_pct_wealth_q4,female_pct_wealth_q5,female_mean_hh_size,female_mean_children_u5,female_pct_married,female_pct_breastfeeding,female_pct_has_tv,female_pct_has_radio,female_pct_has_phone,female_pct_has_mobile,female_mean_digital_access,female_pct_reads_newspaper,female_pct_listens_radio,female_pct_watches_tv,female_pct_heard_fp_radio,female_pct_heard_fp_tv,female_pct_heard_fp_newspaper,female_pct_has_electricity,female_pct_has_refrigerator,female_pct_has_bicycle,female_pct_has_motorcycle,female_pct_has_car,n_women,dd_mobile_own_4,digital_gender_gap_internet_4,digital_gender_gap_bank,digital_gender_gap_score,digital_gender_gap_tv,digital_gender_gap_newspaper,digital_gender_gap_radio,male_only_mobile_finance,mean_education,mean_age,urban_share,mean_hh_size,mean_wealth_index,pct_sc,pct_st,pct_obc,pct_general,pct_hindu,pct_muslim,pct_christian,n_total,education_gender_gap,literacy_gender_gap,dd_gap,treatment_status
Madhya Pradesh,jhabua,0,0.23741007,1,0,0.89285713,0,0.23741007,0,65.86586,23,47,39,13,0,26,2,0,24,6,13,7,0.8867175,0.090473726,0.8867175,0.090473726,30.59608726,0.56504172,99.26213697,0.32167578,33.336933,5.1536942,36.471107,19.039013,0,33.23737,107.28712,6.3947067,1.3675538,93.461021,1.9234879,3.2479417,98.322868,0,1.6771327,0,-710048.8746,50.353901,27.646128,14.410501,3.063797,4.5256767,5.5819731,77.291924,77.291924,88.671753,9.0473728,83.64991,0,1.8034413,26.321735,11.770221,43.056561,12.54554,21.964199,16.94779,80.948761,7.0422044,30.59608726,29.864933,34.707405,2.3892286,4.6323905,70.826004,4.1902084,2.6021247,17.278734,55.153229,11.06249,5.2158122,81.375992,10.758117,2.3078868,98.207932,0.55866373,0.57947475,0.65392852,-78765.05823,60.767036,18.982969,8.2326269,5.3717589,6.645607,6.9370084,1.1246957,82.47007,20.373894,28.663921,5.1730876,0.3853485,10.745894,0.36236373,10.434558,11.355228,16.487247,9.5236244,24.257288,13.769115,89.162453,8.0109177,34.71384,32.724552,2.1265497,529.6187784,77.925858,0,83.64991,1.4410776,26.569313,15.887177,0.41499233,9.0473728,2.5402095,30.054556,8.7285986,6.259491,-113242.57,5.2158122,81.375992,10.758117,2.3078868,98.207932,0.55866373,0.57947475,560.21484,2.7644656,52.133896,-12.059998,treated
Madhya Pradesh,neemuch,0,0.95580119,0,0,0.95580119,0,0.45238096,0,50.359787,23,15,43,18,0,25,10,0,15,3,18,15,0.95770061,0.271909,0.95770061,0.271909,38.33641922,0.65341181,90.55339277,0.3042888,32.207859,9.2342682,7.9526834,10.909587,0,58.593517,158.25247,26.731434,17.05341,2.3966959,69.526039,11.023856,89.868095,9.5232601,0,0.6086458,454172.7234,8.6289072,18.775631,22.523584,23.161089,26.910788,5.5819554,66.859467,66.859467,95.770058,27.190899,92.790733,0,2.1460154,56.893402,26.896006,78.246948,23.301311,48.399658,47.2197,82.692528,2.1294973,38.33641922,29.623999,35.844475,5.0999908,6.9674568,36.803131,9.4095793,10.198057,31.958155,103.89231,30.08416,12.231958,10.542956,63.642006,12.588618,92.632607,5.6224818,0.081280097,1.6636301,10824.48914,11.369557,24.776964,26.495415,21.591564,15.766499,6.1451001,0.6223231,76.474594,13.626387,75.981506,7.6910734,2.9246075,32.363052,0.91944373,19.257458,10.706817,18.018852,14.630802,53.411591,27.570353,95.531311,17.090616,59.239342,57.236969,3.9963267,548.0615571,63.407005,0,92.790733,1.2265717,60.228096,37.635944,16.18919,27.190899,5.3702736,29.792921,28.407797,5.8635278,39808.871,12.231958,10.542956,63.642006,12.588618,92.632607,5.6224818,0.081280097,586.39795,4.1342773,54.360161,-13.047218,treated
Madhya Pradesh,ashoknagar,0,0.20454545,1,0,0.875,0,0.20454545,0,68.652161,23,42,11,2,0,9,2,0,7,2,2,0,0.88868636,0.21628515,0.88868636,0.21628515,29.69923416,0.84967673,72.78515509,0.039009631,30.716425,7.7899003,15.149551,11.416669,0,55.556808,143.01578,16.031612,33.983276,3.110956,48.27713,14.628635,100,0,0,0,-492601.0032,45.15189,26.029667,12.695156,10.53873,5.584558,5.6581335,66.929581,66.929581,88.868637,21.628515,84.359604,0,1.9244921,35.283817,5.3008709,69.202545,10.156157,52.664257,38.349266,85.977196,6.2698617,29.69923416,29.158602,34.587605,4.5035028,6.0144935,41.887138,4.2968216,14.970075,31.65679,95.281326,17.997784,28.498358,5.5162435,53.976376,11.920427,92.879074,4.506032,0,2.6148915,-25891.59097,25.013155,32.966816,21.249975,9.8422136,10.92784,6.1649103,0.6978004,77.741577,19.394199,65.020821,32.15633,1.7638345,23.510595,1.0270013,21.05094,19.053366,31.527931,18.096369,62.908535,28.43646,87.803299,14.905675,47.273808,43.838001,2.8556023,455.2159806,65.35804,0,84.359604,0.89749086,37.674614,14.232878,-13.752495,21.628515,4.7047825,29.254013,17.014698,5.9115219,-54475.789,28.498358,5.5162435,53.976376,11.920427,92.879074,4.506032,0,484.91522,3.2863975,47.734451,3.294121,treated
Madhya Pradesh,sheopur,0,0.78991598,0,0,0.78991598,0,0.28187919,0,47.902061,23,1,5,4,1,0,0,0,0,3,4,1,0.78656095,0.27680954,0.78656095,0.27680954,27.24497198,0.71577603,62.4686729,0.070784926,33.374828,7.1291966,26.000044,14.499876,0,35.530708,133.58492,21.403084,24.079456,23.101559,38.606152,13.462811,99.087074,0.91292804,0,0,-371818.6235,41.393909,20.756268,16.646948,9.2995834,11.903294,5.418704,74.841423,74.841423,78.656097,27.680954,82.186852,0,1.8261571,53.514999,15.52238,68.831703,17.688002,59.221111,39.94511,75.3722,5.499866,27.24497198,28.813545,34.344494,3.8634913,8.0185394,52.215099,2.587079,10.38948,28.565046,76.3908,15.891625,14.644234,19.469095,57.011677,8.8749933,94.852119,4.9560604,0,0.19181789,-36335.70374,32.379726,27.951981,16.247009,14.777693,8.6435909,5.6279187,0.61802965,73.713249,21.019442,50.595993,22.360525,0.32682499,15.343134,0.75763196,13.89567,6.6025391,23.170162,3.8801861,40.384777,19.243483,82.746437,14.31515,33.863853,40.782833,1.7728554,386.5004284,63.312965,0,82.186852,1.0685251,45.661541,39.619331,8.9198408,27.680954,4.0785365,29.113903,18.647354,5.5233116,-58427.121,14.644234,19.469095,57.011677,8.8749933,94.852119,4.9560604,0,413.74539,3.2657053,57.194115,-15.410904,treated
Madhya Pradesh,umaria,0,0.83139533,0,0,0.83139533,0,0.25862068,0,59.949459,23,14,9,4,0,5,0,0,5,1,4,3,0.8562451,0.078984752,0.8562451,0.078984752,33.50709303,0.87208319,61.30660489,-0.015838087,32.126827,7.4207349,12.842054,19.230232,0,57.947479,127.87056,14.872087,4.6179595,51.479435,36.063938,7.8386626,99.070503,0.92949581,0,0,-723565.0043,52.340134,23.502337,9.9437752,9.7231417,4.4906135,5.2245221,62.52626,62.52626,85.624512,7.8984752,82.81649,0,1.7520403,41.141048,14.103691,60.691917,6.7376537,38.910042,37.1763,87.2798,6.1204715,33.50709303,29.156429,34.980106,5.0694547,8.5864229,38.605236,6.1450305,8.3467751,37.49437,106.06924,20.314489,10.537483,38.370838,35.282795,15.002309,97.918198,1.2261126,0,0.85568482,-62228.49868,51.260246,21.282017,10.781713,7.1760149,9.5000114,5.8813562,0.58419067,73.565025,20.861118,32.138397,7.6474719,0.37257272,22.770109,0.4380067,16.851072,13.159783,18.559656,29.105341,42.564079,22.854961,77.632759,11.204455,70.056664,22.909479,0.93958127,383.2704191,62.854401,0,82.81649,1.3140335,42.132263,24.289976,0.94390774,7.8984752,5.2584872,29.395237,17.593288,5.5529394,-115397.07,10.537483,38.370838,35.282795,15.002309,97.918198,1.2261126,0,416.77753,2.3512802,21.801315,-2.904942,treated
Madhya Pradesh,gwalior,0,0.43478262,1,0,0.87804872,0,0.43478262,0,43.567894,23,4,31,14,1,16,6,0,10,10,14,4,0.87814701,0.28884214,0.87814701,0.28884214,90.30334836,0.8035844,178.4918891,0.074562609,30.56871,9.3302326,11.615018,9.2418976,0,51.370804,155.42076,59.129501,38.262749,2.7617273,35.959587,23.015938,88.367317,10.424615,0,1.208066,634874.0675,6.8081799,16.94223,12.323258,23.491529,40.434803,5.7186337,52.239388,52.239388,87.814697,28.884214,81.039795,0,1.9421909,52.59938,19.322563,80.723251,9.1105289,53.733349,48.07114,67.794815,4.1722097,90.30334836,29.37158,35.87262,6.9863186,8.0814838,28.244724,3.0355287,9.6832361,37.51453,128.8307,68.15799,24.076145,4.0186806,47.086395,24.648643,87.017136,10.415405,0,2.567456,64859.87534,7.2861643,10.865017,16.332626,27.724901,37.79129,6.168932,0.59586126,72.236862,13.164784,81.177826,24.191565,2.718657,42.155094,1.1376277,23.443132,15.34729,17.201729,25.266844,81.769775,48.704479,93.873123,50.780212,52.090179,54.859509,5.5535221,1325.94068,45.659603,0,81.039795,0.80456316,63.521523,29.156248,3.9752731,28.884214,7.1357727,29.447912,63.643745,5.9437828,101205.44,24.076145,4.0186806,47.086395,24.648643,87.017136,10.415405,0,1416.244,2.343914,26.590057,-2.091709,treated
Madhya Pradesh,burhanpur,0,0.3125,1,0,0.86294419,0,0.3125,0,53.715534,23,50,40,22,4,14,11,0,3,4,22,18,0.86297029,0.26752198,0.86297029,0.26752198,34.75542487,0.76711732,65.5350979,0.095852971,32.200367,8.1113443,10.759816,21.582003,0,49.462448,141.09396,43.699955,9.3241138,17.327192,57.176105,16.172583,73.298302,24.839262,0,1.8624345,335770.5364,9.0323715,22.855324,20.619286,26.583681,20.90934,5.2319536,61.988495,61.988495,86.297028,26.752197,82.83876,0,1.9222214,47.611664,27.50519,72.841415,22.167906,60.52013,47.833317,75.024086,10.097738,34.75542487,29.816401,36.752979,5.5618777,5.8524661,32.024704,10.192677,7.5132623,37.944538,111.95018,38.762497,6.0329785,26.658255,59.013176,8.2209091,72.909866,26.366144,0.11748067,0.60650462,7592.585977,19.934692,18.884132,19.79991,23.466482,17.914782,6.2225056,0.68398935,74.030792,17.461016,69.249001,2.9530306,2.181685,23.781231,0.78004682,26.3498,5.1747813,17.528772,7.29141,65.408859,31.785744,88.719185,22.800623,37.226612,35.582695,2.3777328,430.4112651,62.515797,0,82.83876,1.1421746,55.312645,21.261864,22.330408,26.752197,5.7523637,29.99452,41.231224,5.7272296,32112.752,6.0329785,26.658255,59.013176,8.2209091,72.909866,26.366144,0.11748067,465.16669,2.5494666,29.143784,-8.800263,treated
Madhya Pradesh,anuppur,0,0.32236841,1,0,0.79144382,0,0.32236841,0,47.062515,23,44,16,9,0,7,7,0,0,4,9,5,0.79325753,0.16476519,0.79325753,0.16476519,39.20972225,0.74813837,74.67752722,0.045119166,33.002125,8.703948,7.5903549,14.070618,0,62.961697,157.16266,31.867683,15.191982,42.232311,35.602421,6.9732876,99.491058,0.50894266,0,0,-525454.5392,40.462963,29.592678,14.350757,11.69196,3.9016395,5.0280781,58.826679,58.826679,79.325752,16.476519,75.54438,0,1.6794026,34.580605,7.2646036,67.441483,8.5510578,26.720751,21.616013,64.457001,13.634595,39.20972225,29.726648,36.425068,5.7417498,5.8132882,35.610435,3.7556968,9.5886631,38.162132,114.603,24.491234,8.6792927,52.551834,27.520912,11.168465,95.875534,3.2609253,0.41119611,0.45233852,-51352.72185,46.786636,21.82052,11.532513,6.835413,13.024918,6.2199225,0.60194618,72.883522,18.044647,44.332642,9.2392836,1.7276387,24.880022,0.59200323,22.125118,13.259663,29.105711,27.643883,53.280247,28.612814,78.299973,12.085365,65.367958,30.072853,4.0921807,476.3116498,54.445732,0,75.54438,1.0873994,38.33577,12.455486,-5.995059,16.476519,5.9670496,29.975777,28.179459,5.6240005,-87412.141,8.6792927,52.551834,27.520912,11.168465,95.875534,3.2609253,0.41119611,515.52136,2.9621983,42.559662,-7.383217,treated
Madhya Pradesh,khandwa (east nimar),0,0.21428572,1,0,0.70588237,0,0.21428572,0,50.2649,23,49,48,19,2,27,8,0,19,6,19,13,0.71254963,0.15782954,0.71254963,0.15782954,10.53853333,0.81189656,135.5364524,-0.099346936,29.955921,6.3063412,34.997795,0,0,59.379135,111.87583,0,37.516548,50.60762,11.875828,0,88.124176,11.875828,0,0,-496565.1156,30.634102,40.620865,17.498898,11.246138,0,5.5186701,58.749451,58.749451,71.254959,15.782954,100,0,1.825011,29.374725,0,52.496689,0,57.49007,33.738415,65.002213,5.6230688,10.53853333,29.887495,36.720173,4.7845669,5.5126495,37.532043,11.666232,9.432375,31.769531,98.407242,22.45298,12.927643,31.03899,44.566391,11.466975,87.173874,12.677312,0.080737792,0.06807857,149.1748984,20.564068,23.680677,21.538235,16.670959,17.546064,6.5636196,0.72088194,72.147537,17.102417,66.161087,9.4389782,2.659816,16.918573,0.81111747,23.826674,13.849269,21.889118,19.050137,76.487961,36.548172,90.113922,17.370605,44.324726,49.02322,3.0808756,804.0621186,54.336388,0,100,1.0138936,30.607571,5.5480518,-13.849269,15.782954,4.8042541,29.88838,11.22649,6.0411448,-6276.8452,12.927643,31.03899,44.566391,11.466975,87.173874,12.677312,0.080737792,814.60065,1.5217743,13.46859,-4.071488,treated
Madhya Pradesh,raisen,0,0.2888889,1,0,0.82692307,0,0.2888889,0,59.768509,23,29,41,14,5,22,8,0,14,7,14,7,0.87368774,0.16340168,0.87368774,0.16340168,19.76998129,0.81315207,120.6971812,0.060535669,33.500061,8.6364145,9.9930344,15.072436,0,59.227867,155.0654,0,20.899246,5.7957215,66.006721,7.2983122,94.333061,5.666935,0,0,-504904.65,30.609264,49.623623,8.3125324,4.3242173,7.1303606,4.9965067,70.206215,70.206215,87.368774,16.340168,93.03759,0,1.9468257,59.260834,27.679979,72.503273,6.9194808,44.417141,39.980827,77.37574,9.8369236,19.76998129,29.50415,36.136852,6.1149378,7.3815985,27.208323,6.4977622,11.770523,41.142464,122.4664,28.632078,16.599562,11.498487,48.465225,23.341326,91.936127,7.1903758,0.1958876,0.67761272,6167.53833,15.444448,28.228388,19.480787,17.312466,19.533911,6.1770301,0.65179002,74.466408,17.078894,70.004883,16.951611,1.3690414,24.789343,0.91886294,26.700964,13.508487,17.901913,18.171879,71.596985,39.442471,91.247765,20.685282,44.601402,44.955601,4.5761218,840.2716717,62.57943,0,93.03759,1.0279628,54.60136,32.559868,14.171493,16.340168,6.1728997,29.596004,14.316039,5.5867682,-5580.5991,16.599562,11.498487,48.465225,23.341326,91.936127,7.1903758,0.1958876,860.04163,2.5214767,32.598999,-2.810921,treated
Madhya Pradesh,indore,0,0.90425533,0,0,0.90425533,0,0.60344827,0,29.083256,23,22,119,77,4,38,20,0,18,61,77,16,0.91027302,0.45663109,0.91027302,0.45663109,154.5228134,0.77450407,316.4470344,0.13576895,32.985371,9.8984556,8.3446236,9.7776155,0,51.220314,169.70682,68.871559,22.05443,2.3583093,53.396152,22.191107,94.097839,2.9326835,0,2.9694755,854957.2496,0.41166091,12.483852,19.221352,22.179646,45.703487,5.1657987,71.670578,71.670578,91.027298,45.663109,90.069572,0,2.2266276,72.967239,23.165537,94.503632,20.338556,63.141232,55.112057,79.814735,3.0728762,154.5228134,30.382263,38.294277,7.8015356,9.2506723,21.894251,4.4499474,8.0869131,38.311226,145.45233,78.843803,25.339552,5.9961786,44.870995,23.696754,90.016762,7.6261377,0.30232513,2.0547719,97230.10082,2.5831318,5.7149587,15.125783,26.103884,50.47224,5.5453386,0.57928801,75.32798,12.383862,91.343338,46.840336,9.4095154,55.877037,1.5496264,23.655338,15.943109,9.4319324,40.597485,88.914925,58.07206,98.077141,51.112038,60.661095,66.204842,11.238231,2399.383273,35.150261,0,90.069572,0.67700124,85.071701,49.311901,7.2224283,45.663109,7.9284086,30.539762,73.857681,5.3555689,143076,25.339552,5.9961786,44.870995,23.696754,90.016762,7.6261377,0.30232513,2553.906,2.09692,24.254486,-6.067005,treated
Madhya Pradesh,chhatarpur,0,0.86335403,0,0,0.86335403,0,0.33742332,0,51.085686,23,8,27,9,0,18,5,0,13,2,9,7,0.86584157,0.086479694,0.86584157,0.086479694,78.21737221,0.73476297,124.0595728,0.1310786,30.617441,7.5952573,13.686688,16.142799,0,56.739521,123.74187,27.253401,16.836254,9.4724216,49.471493,18.505516,97.532883,2.4671168,0,0,-299605.4841,34.120827,27.163918,10.755087,14.705205,13.254968,5.8418889,64.147934,64.147934,86.58416,8.6479692,84.730232,0,1.7880216,43.331642,19.052509,71.089539,22.274378,52.763302,46.432884,81.365387,6.1134553,78.21737221,29.378206,35.890282,4.8471975,6.459003,40.602322,4.3110371,12.416009,33.589138,97.222717,22.62096,23.524908,5.3289447,51.199184,19.013847,93.31118,6.1900697,0.099749908,0.39899963,-46542.28859,37.44212,28.307978,15.710852,10.084367,8.4546824,6.5220847,0.79316598,77.694527,20.067896,41.191448,7.9519944,2.0171132,18.971357,0.53784424,16.062052,14.905268,27.766592,16.93277,41.872063,18.493601,78.570328,10.170164,65.590134,28.982231,1.9940621,896.9893211,67.612801,0,84.730232,1.2501774,43.322945,27.26959,4.1472416,8.6479692,5.0676084,29.4776,24.93718,6.1819868,-66839.461,23.524908,5.3289447,51.199184,19.013847,93.31118,6.1900697,0.099749908,975.20667,2.7480597,26.51915,-16.527115,treated
Madhya Pradesh,harda,0,0.877451,0,0,0.877451,0,0.328125,0,55.257179,23,31,4,3,0,1,0,0,1,1,3,2,0.8769421,0.23239206,0.8769421,0.23239206,26.62552907,0.68315268,52.37272656,0.19378942,33.27647,7.7053943,13.559775,17.467924,0,51.488831,142.68463,19.172964,14.247773,29.429796,36.716988,19.605442,95.263687,4.7363186,0,0,140718.8292,15.903646,27.006897,21.867012,15.693334,19.52911,5.3167567,68.52726,68.52726,87.694206,23.239206,88.576439,0,1.9665009,46.773251,25.862911,74.884308,20.134886,52.057655,47.752003,80.262466,4.4977546,26.62552907,29.631409,37.587265,5.3472853,7.0243821,32.405663,9.8584805,9.3570118,38.357727,113.94936,22.04562,23.895306,36.381374,29.12941,10.430648,95.24337,4.0163155,0.28233677,0.45797941,6185.583916,20.252178,21.867029,21.539455,19.34701,16.994326,6.0781136,0.60562825,74.429741,14.175015,65.267601,13.318261,2.5015264,24.711058,0.84874129,23.968264,14.595596,19.516928,26.394936,71.747459,42.758724,94.736603,18.859158,42.470364,52.281456,6.2901697,341.7677538,62.983147,0,88.576439,1.1177596,55.367378,22.804987,11.267315,23.239206,5.5177169,29.894855,20.609291,5.6974354,15908.939,23.895306,36.381374,29.12941,10.430648,95.24337,4.0163155,0.28233677,368.39328,2.358109,28.735275,-7.725968,treated
Madhya Pradesh,panna,0,0.81578952,0,0,0.81578952,0,0.34810126,0,46.128639,23,9,2,1,0,1,0,0,1,1,1,0,0.80732566,0.14581192,0.80732566,0.14581192,41.71636024,0.64219284,84.53680742,0.16513282,33.160072,7.7180715,17.984886,12.999924,0,54.453819,142.6933,18.215088,26.177368,13.730268,37.803669,22.288694,92.161011,7.8389869,0,0,-521544.9655,43.214996,29.763464,11.424435,4.4992471,11.097857,4.9096408,60.773502,60.773502,80.732567,14.581192,86.703423,0,1.7920777,48.398449,17.607122,59.441612,18.85671,48.743122,38.953773,79.582275,6.8101006,41.71636024,28.640039,34.912994,5.4991241,9.3508472,35.576694,5.4399638,9.0464478,38.890278,112.7776,17.01346,18.509043,15.080908,46.542103,19.560665,97.289948,2.2976127,0,0.41244334,-50723.2643,41.450935,26.764606,12.7404,10.773687,8.2703695,5.8491049,0.58814561,72.556419,18.650467,44.433674,12.967864,1.4282188,18.391804,0.61586189,21.387043,10.594495,22.0877,28.465939,41.776443,28.040882,80.029503,9.5228395,69.90538,26.821005,2.0397019,564.0571129,62.340763,0,86.703423,1.1762158,37.353912,27.011406,7.0126276,14.581192,5.6519308,28.951309,17.614273,5.3793726,-83146.219,18.509043,15.080908,46.542103,19.560665,97.289948,2.2976127,0,605.7735,2.2189474,29.915695,-16.212124,treated
Madhya Pradesh,balaghat,0,0.55038762,1,0,0.89781022,0,0.55038762,0,40.840946,23,40,59,32,2,25,10,0,15,12,32,20,0.90053213,0.25267947,0.90053213,0.25267947,81.08052903,0.77022219,182.3490723,0.13030994,32.620651,7.6072211,18.7043,16.737833,0,48.688049,136.45279,23.178032,24.904758,19.426941,54.374851,1.2934511,99.386826,0,0,0.61317927,-268498.3963,22.701277,37.923855,24.399235,6.0620489,8.9135876,4.4459491,61.88932,61.88932,90.053215,25.267946,87.136597,0,1.999444,62.25037,45.360996,88.238174,34.383877,75.470451,62.04644,59.230286,19.232557,81.08052903,30.463673,38.653812,7.1044016,7.1049213,19.310652,7.9004407,8.9361391,46.34095,142.16455,14.323582,10.214197,20.089918,66.783783,2.8210747,95.246078,2.1978648,0,2.5560606,-47953.57328,35.796989,35.223747,12.782494,8.2062187,7.99055,5.8267326,0.54422909,70.265106,17.386692,49.598991,8.739212,2.0348945,20.970619,0.63827217,28.064289,22.052353,31.657654,36.799194,71.704956,36.664181,83.655617,10.505683,75.741875,27.592834,1.730038,1107.076555,69.082596,0,87.136597,1.3611718,56.580521,34.186081,23.308643,25.267946,7.1387143,30.610867,18.750807,5.1363411,-63003.68,10.214197,20.089918,66.783783,2.8210747,95.246078,2.1978648,0,1188.1571,0.50281954,-5.7117615,-28.24165,treated
Madhya Pradesh,alirajpur,0,0.27388534,1,0,0.82802546,0,0.27388534,0,55.882538,23,48,31,7,0,24,6,0,18,4,7,3,0.82330692,0.13328543,0.82330692,0.13328543,21.8867451,0.66566527,77.46490091,0.15764165,34.153812,4.8653879,39.628048,21.209332,0,28.030979,82.545044,7.2928391,16.988388,74.320564,6.7462883,1.9447571,98.055244,1.9447571,0,0,-726985.1604,52.219379,34.394127,4.7115688,0.69104379,7.9838829,5.5161147,73.72612,73.72612,82.330688,13.328544,83.450439,0,1.7675462,28.402254,24.890179,43.135551,19.877556,39.903172,21.002201,85.966736,2.8471982,21.8867451,28.710663,35.863575,2.4955871,3.220047,69.921371,4.0500684,3.8363197,15.963856,50.20348,8.8136587,7.9518065,84.20726,6.1335711,1.7073621,95.540581,4.0465031,0.28066692,0.132246,-73059.47005,53.465302,28.614738,7.497076,6.0863266,4.3365588,7.5510831,1.2392614,70.663872,21.478285,20.235262,5.9636846,0.87139273,18.379423,0.30273995,11.142759,18.740513,23.603506,17.711103,33.897816,16.9634,92.394707,6.3679891,45.637138,33.51733,2.7710376,444.4172019,63.951263,0,83.450439,1.4648062,19.532045,17.259495,6.1496658,13.328544,2.6068177,28.966146,8.0532494,6.5335989,-103752.55,7.9518065,84.20726,6.1335711,1.7073621,95.540581,4.0465031,0.28066692,466.30396,2.3698008,32.341564,-8.068725,treated
Madhya Pradesh,sidhi,0,0.46583855,1,0,0.78676468,0,0.46583855,0,30.468899,23,45,40,7,1,32,6,0,26,2,7,5,0.7878558,0.16786394,0.7878558,0.16786394,39.30738594,0.6371839,112.9654373,0.1506719,31.473003,8.7501268,12.367017,5.3384213,0,61.093433,150.10811,9.1794653,24.986523,13.646793,31.719212,29.647472,100,0,0,0,-551036.7036,41.721024,31.537777,10.03491,10.321121,6.385169,4.9881535,62.183319,62.183319,78.785583,16.786394,89.194939,0,1.8120577,57.78315,16.232208,60.01022,13.177713,46.20142,40.192852,68.749763,8.2989435,39.30738594,28.681377,38.315357,5.3965397,9.1701736,38.074081,3.5755103,7.1953626,41.639347,122.87657,8.7136278,14.85366,21.202105,38.312893,25.51536,99.203491,0.71128148,0,0.085228324,-76711.27549,54.768635,22.71759,10.807703,8.2587729,3.4472976,6.1820598,0.70801997,75.318977,23.719643,32.444195,11.363714,1.0809096,27.321117,0.49526253,20.238909,17.719252,20.213137,34.022068,43.16119,25.936392,77.950455,5.2351928,66.218857,20.994068,3.2352896,665.5276242,51.464466,0,89.194939,1.3167952,39.797081,37.544243,-1.4870434,16.786394,5.5835633,28.837061,8.9465466,5.5851068,-103163.55,14.85366,21.202105,38.312893,25.51536,99.203491,0.71128148,0,704.83502,3.3535872,27.231537,-20.995567,treated
Jharkhand,chatra,0,0.33939394,1,0,0.89166665,0,0.33939394,0,55.287437,20,2,33,4,0,29,3,0,26,3,4,1,0.88991857,0.14365646,0.88991857,0.14365646,30.29455282,0.86399084,79.60337144,0.025927722,32.56868,7.5188546,22.778492,11.405384,0,44.936405,134.22786,10.3499,28.020859,1.7411116,59.408558,10.829472,96.717972,3.2820253,0,0,-648696.1083,50.34668,18.402,15.718618,7.094173,8.4385271,5.466157,69.35894,69.35894,88.991859,14.365646,83.068344,0,1.8484446,53.931702,29.812029,51.984215,15.78939,37.607418,31.993065,77.630539,5.0207214,30.29455282,27.682106,33.667408,4.8641233,5.6317444,43.5369,6.0431199,5.6002607,34.352097,100.07239,7.2813163,29.189787,5.2131443,57.861839,7.7352309,90.449318,7.3050833,0.10002366,2.1455705,-90725.77656,61.848961,19.714119,10.207519,4.1803741,4.049027,6.9993916,1.0073494,78.802612,28.6549,15.635157,5.0898657,0,37.20409,0.25882164,19.786272,5.4311152,9.6584406,5.8752489,13.424885,11.685125,42.760242,4.094152,66.533882,22.474031,1.2004541,574.2660751,51.787769,0,83.068344,1.589623,42.325775,34.145432,24.380913,14.365646,4.9971519,27.926973,8.815608,6.2327743,-118685.69,29.189787,5.2131443,57.861839,7.7352309,90.449318,7.3050833,0.10002366,604.56061,2.6547313,34.155472,3.499668,treated
